"Store ID","Store Name","Ownership Type","Country","City","Region","ZIP Code","Address","Coordinates","Phone Number","Opening Hours"
"1033958","Southern Avenue","Joint Venture","India","Kolkata","West Bengal","700029","Kavi Bharati Sarani, Kolkata","[22.51511,88.35324]","",""
"1033985","Rajpur Road","Joint Venture","India","Dehradun","Uttarakhand","248009","Old Mussoorie Road, Dehradun","[30.37094,78.07666]","",""
"1033988","Currency Tower Raipur","Joint Venture","India","Raipur","Chhattisgarh","492001","Service Road, Raipur","[21.23872,81.67911]","",""
"1042938","Platina DLF PHASE 1","Joint Venture","India","Gurugram","Haryana","122002","MG Road, Gurugram","[28.48039,77.09261]","",""
"1042995","Viviana 2","Joint Venture","India","Thane","Maharashtra","400601","Service Road, Thane","[19.20872,72.97149]","",""
"1043541","Opera House","Joint Venture","India","Bengaluru","Karnataka","560025","Brigade Road, Bengaluru","[12.97264,77.60734]","",""
"1044003","FIFC Lobby","Joint Venture","India","Mumbai","Maharashtra","400098","54/55 B K C Avenue, Mumbai","[19.06943,72.86978]","",""
"1044046","Calicut Beach","Joint Venture","India","Kozhikode","Kerala","673001","Beach Road, Kozhikode","[11.25065,75.77154]","",""
"1044105","Goa T2 Domestic Arrivals","Joint Venture","India","Mopa","Goa","403512","Goa International Airport, Pernem","[15.74470,73.85251]","",""
"1044566","Ahmedabad Palladium","Joint Venture","India","Ahmedabad","Gujarat","380054","SERVICE Road, Ahmedabad","[23.05828,72.52081]","",""
"1044580","Chennai Airport Mall","Joint Venture","India","Chennai","Tamil Nadu","600016","Airport Road, Chennai","[12.98168,80.16510]","",""
"1044579","Gokulam","Joint Venture","India","Mysuru","Karnataka","570002","Gokulam Main Road, Mysuru","[12.32663,76.62684]","",""
"1044598","Ajmer Highway","Joint Venture","India","Tolamal","Rajasthan","305801","Ajmer Road, Kishangarh Sub-District","[26.59290,74.92834]","",""
"1044615","Vikrampuri","Joint Venture","India","Secunderabad","Telangana","500009","Vasavi Nagar, Main Road, Hyderabad","[17.45832,78.50016]","",""
"1044621","Kadugodi","Joint Venture","India","Bengaluru","Karnataka","560115","Red Rhino, Bengaluru","[13.02463,77.76134]","",""
"1044622","Tribeca High Street, NIBM Road","Joint Venture","India","Pune","Maharashtra","411048","NIBM Annexe Road, Pune","[18.47556,73.90819]","",""
"1044624","New Colony - Chhaoni","Joint Venture","India","Nagpur","Maharashtra","440001","Post Office-New Colony, Nagpur","[21.16703,79.08325]","",""
"1045319","Sector V Kolkata","Joint Venture","India","Kolkata","West Bengal","700091","College More, Kolkata","[22.57524,88.43323]","",""
"1045333","Kharar, Chandigarh-Manali High","Joint Venture","India","Aujala","Punjab","140301","SERVICE Road, Kharar","[30.76602,76.62699]","",""
"1045358","GSM Mall","Joint Venture","India","Hyderabad","Telangana","500049","Madeenaguda, Hyderabad","[17.49608,78.33556]","",""
"1045359","Aparna Mall","Joint Venture","India","Hyderabad","Telangana","500046","401 Nallagandla Road, Hyderabad","[17.46700,78.31047]","",""
"1045355","Vaishali Nagar","Joint Venture","India","Jaipur","Rajasthan","302021","Queens Road, Jaipur","[26.91163,75.75259]","",""
"1049168","Yu Hotel Candolim","Joint Venture","India","Candolim","Goa","403515","Spice Mantraa, Bardez","[15.52621,73.76606]","",""
"1051689","North Avenue - SV Road Santacr","Joint Venture","India","Mumbai","Maharashtra","400054","Swami Vivekanand Road, Mumbai","[19.07861,72.83751]","",""
"1051697","Ashoka Mall","Joint Venture","India","Hyderabad","Telangana","500072","303 Kukatpally Main Road, Hyderabad","[17.47950,78.41754]","",""
"1051751","Rajouri Garden","Joint Venture","India","New Delhi","New Delhi","110027","Major Sudesh Marg, New Delhi","[28.64160,77.12274]","",""
"1052360","Majestic Law Garden","Joint Venture","India","Ahmedabad","Gujarat","380006","B/24 Garden Colony Road, Ahmedabad","[23.02415,72.55818]","",""
"1052431","Paschim Vihar","Joint Venture","India","New Delhi","New Delhi","110063","SERVICE Road, New Delhi","[28.66619,77.09276]","",""
"1052480","Beas - Amritsar Jalandhar High","Joint Venture","India","Dhilwan","Punjab","144804","AH1, Kapurthala Sub-District","[31.49946,75.32450]","",""
"1052859","WBiz Wakad Highway","Joint Venture","India","Pune","Maharashtra","411033","Service Road, Chinchwad","[18.60791,73.75169]","",""
"1052956","Kokapet","Joint Venture","India","Hyderabad","Telangana","500075","Gandipet Road, Moinabad","[17.38597,78.33369]","",""
"1053018","Forum Kochi","Joint Venture","India","Kochi","Kerala","682304","Bund Road, Kundannoor, Kochi","[9.94391,76.31697]","",""
"1053019","Shoolagiri Highway","Joint Venture","India","Addakurukki","Tamil Nadu","635117","AH43, Hosur Sub-District","[12.68077,77.95257]","",""
"1053425","Brigade Deccan Heights","Joint Venture","India","Bengaluru","Karnataka","560022","42, 5th Mile, Tumkur Rd, Yeswanthpur, Bengaluru","[13.02677,77.54473]","",""
"1053578","Khadakpada Circle, Kalyan","Joint Venture","India","Kalyan","Maharashtra","421301","Kalyan Murbad Road, Kalyan","[19.25320,73.13543]","",""
"1053577","Civil Lines - Raipur","Joint Venture","India","Raipur","Chhattisgarh","492001","34/602 DR Faristha Hospital Marg, Raipur","[21.23578,81.64799]","",""
"1053596","Kamala Mills","Joint Venture","India","Mumbai","Maharashtra","400013","Kamla Mill Compound Road, Mumbai","[19.00284,72.82909]","",""
"1053598","White Town Pondicherry","Joint Venture","India","Puducherry","Puducherry","605001","No 6, Bussy Street, White town, Puducherry","[11.92849,79.83370]","",""
"1053703","Delhi T1D - Lvl 1","Joint Venture","India","New Delhi","New Delhi","110037","Airport Road, New Delhi","[28.56400,77.11937]","",""
"1054178","Model Town Delhi","Joint Venture","India","New Delhi","New Delhi","110009","Shree Amruk Lal Nanda Marg, New Delhi","[28.70519,77.19015]","",""
"1054185","Lakshmipuram Road","Joint Venture","India","Guntur","Andhra Pradesh","522006","Brindavan Gardens Main Road, Guntur","[16.31324,80.42150]","",""
"1054226","DLF Building 5","Joint Venture","India","Gurugram","Haryana","122002","Raghvendra Marg, Gurugram","[28.48946,77.09184]","",""
"1054654","Ithum galleria","Joint Venture","India","Greater Noida","Uttar Pradesh","201310","Service Road, Greater Noida","[28.47768,77.52335]","",""
"1054699","Urban Village","Joint Venture","India","Ambala","Haryana","134005","Vatika city centrak, Ambala","[30.35275,76.78038]","",""
"1054703","Nexus Center City Mall","Joint Venture","India","Mysuru","Karnataka","570019","N-5 Hyder Ali Road, Mysuru","[12.31812,76.66560]","",""
"1054808","Rohini","Joint Venture","India","New Delhi","New Delhi","110085","Maharaja Agrasen Marg, New Delhi","[28.70202,77.11721]","",""
"1055277","omr","Joint Venture","India","Chennai","Tamil Nadu","600119","241-248rajiv gandhi road, Chennai","[12.87719,80.22619]","",""
"1055310","KR Puram","Joint Venture","India","Bengaluru","Karnataka","560036","47-A Mulabagilu Bypass, Bengaluru","[13.01538,77.70203]","",""
"1055395","Shoppers stop Kanpur","Joint Venture","India","Kanpur","Uttar Pradesh","208012","64 G T Road, Kanpur","[26.47224,80.31389]","",""
"1055633","Manali-Leh Highway","Joint Venture","India","Palchan","Himachal Pradesh","175103","Dhalpur Main Road, Manali Sub-District","[32.30757,77.17946]","",""
"1055635","Airoli Mindspace","Joint Venture","India","Navi Mumbai","Maharashtra","400708","MSH-4, Navi Mumbai","[19.16135,73.00042]","",""
"1055815","R Cube, Noida","Joint Venture","India","Noida","Uttar Pradesh","201301","Dadri Main Road, Noida","[28.56072,77.35666]","",""
"8596100","Tirupati","Joint Venture","India","Tirupati","Andhra Pradesh","517503","Putturu Road, Tirupati Urban","[13.61165,79.44137]","",""
"8596200","Nilambar Circle","Joint Venture","India","Vadodara","Gujarat","391410","Gotri - Vasna Road, Saiyed Vasna","[22.30153,73.13926]","",""
"8601400","Janakpuri C1/128","Joint Venture","India","New Delhi","New Delhi","110058","C1 Mata Chanan devi, West Delhi","[28.62067,77.08111]","",""
"8601000","Devanahalli","Joint Venture","India","Kurubarakunte","Karnataka","562110","Airport Road, Devanahalli","[13.26313,77.71778]","",""
"8601300","Civil Lines Delhi","Joint Venture","India","New Delhi","New Delhi","110054","Mall Road Ring Road, Central Delhi","[28.69457,77.21702]","",""
"8658100","Gaur City Mall","Joint Venture","India","Ghaziabad","Uttar Pradesh","201306","Timezone, Dadri","[28.60600,77.42965]","",""
"8674800","Madgaon Goa","Joint Venture","India","Madgaon","Goa","403601","Reliance centre pajifond, Margao","[15.27824,73.95913]","",""
"8673800","L & T Irrummanzil Mall","Joint Venture","India","Hyderabad","Telangana","500082","Red Rose Restaurant, Punjagutta","[17.42084,78.45520]","",""
"8707700","Virar","Joint Venture","India","Vasai-Virar","Maharashtra","401303","Atmaram Plaza, Dongre","[19.46321,72.80536]","",""
"8710700","Bangalore Mysore Expressway","Joint Venture","India","Nidaghatta","Karnataka","571433","Bangalore Mysore Road, Channapatna","[12.62371,77.10009]","",""
"8711100","Lilavati Hospital","Joint Venture","India","Mumbai","Maharashtra","400050","A-791, ONGC Colony Bandra West","[19.05095,72.82924]","",""
"8717900","Malviya Nagar, Delhi","Joint Venture","India","New Delhi","New Delhi","110017","Guru Govind Singh Ji Marg, South Delhi","[28.53481,77.20951]","",""
"8807500","Karnal Highway","Joint Venture","India","Gharaunda (part)","Haryana","132114","Grand trunk Road, Gharaunda","[29.56854,76.97563]","",""
"8817900","Domestic Departures, Surat Air","Joint Venture","India","Surat","Gujarat","394550","Surat International Airport, Surat","[21.12045,72.74267]","",""
"8830600","College Road","Joint Venture","India","Nashik","Maharashtra","422005","Thatte Marg, Nashik","[20.00924,73.76377]","",""
"8828100","Commerz III","Joint Venture","India","Mumbai","Maharashtra","400063","Arun Kumar Vaidya Road, Aarey","[19.17085,72.86054]","",""
"8864600","VR Bengaluru","Joint Venture","India","Bengaluru","Karnataka","560048","Wonder Shef, Mahadevapura","[12.99637,77.69544]","",""
"8866100","RK Salai","Joint Venture","India","Chennai","Tamil Nadu","600086","Dr Radhakrishnan Salai 9th Street, Royapettah","[13.04379,80.27326]","",""
"8868100","Narmada Road","Joint Venture","India","Jabalpur","Madhya Pradesh","482008","Adarsh Nagar, Rampur, Ramnagar","[23.13769,79.92711]","",""
"8880400","OP Jindal Global University","Joint Venture","India","Sonipat","Haryana","131001","OP Jindal Global University, Sonipat","[28.92616,77.05637]","",""
"8880700","Domestic Departures, Amritsar","Joint Venture","India","Raja Sansi","Punjab","143101","Amritsar Airport, Rajasansi","[31.70593,74.80623]","",""
"8880800","International Departures, Amri","Joint Venture","India","Raja Sansi","Punjab","143101","Amritsar Airport, Amritsar","[31.70530,74.80627]","",""
"8880300","Besant Nagar Beach","Joint Venture","India","Chennai","Tamil Nadu","600041","53-T-9 3rd Avenue, Besant Nagar","[12.99855,80.27056]","",""
"8885400","Reliance Mall Rajkot","Joint Venture","India","Rajkot","Gujarat","360001","150 Ring Road, Ambedkar Nagar","[22.27936,70.77719]","",""
"8883500","Capital Mall Vasai","Joint Venture","India","Vasai-Virar","Maharashtra","401209","Nalasopara Station Road, Ambedkar Nagar","[19.40755,72.82187]","",""
"1044775","BIAL T2 Domestic Departures","Joint Venture","India","Bengaluru","Karnataka","560300","Kempegowda International Airport Road, Bengaluru","[13.19894,77.71740]","",""
